year,round,from_country,to_country,total_points,televoting_points,jury_points
1962,final,FI,GB,3,NA,NA
1962,final,FI,DE,2,NA,NA
1962,final,FI,SE,0,NA,NA
1962,final,FI,IT,0,NA,NA
1962,final,FI,DK,0,NA,NA
1962,final,FI,NO,0,NA,NA
1962,final,FI,CH,0,NA,NA
1962,final,FI,BE,0,NA,NA
1962,final,FI,ES,0,NA,NA
1962,final,FI,AT,0,NA,NA
1962,final,FI,NL,0,NA,NA
1962,final,FR,MC,1,NA,NA
1962,final,FR,LU,0,NA,NA
1962,final,FR,YU,3,NA,NA
1962,final,FR,GB,0,NA,NA
1962,final,FR,DE,0,NA,NA
1962,final,FR,FI,0,NA,NA
1962,final,FR,SE,0,NA,NA
1962,final,FR,IT,0,NA,NA
1962,final,FR,DK,0,NA,NA
1962,final,FR,NO,2,NA,NA
1962,final,FR,CH,0,NA,NA
1962,final,FR,BE,0,NA,NA
1962,final,FR,ES,0,NA,NA
1962,final,FR,AT,0,NA,NA
1962,final,FR,NL,0,NA,NA
1962,final,DE,FR,3,NA,NA
1962,final,DE,MC,1,NA,NA
1962,final,DE,LU,0,NA,NA
1962,final,DE,YU,0,NA,NA
1962,final,DE,GB,0,NA,NA
1962,final,DE,FI,0,NA,NA
1962,final,DE,SE,0,NA,NA
1962,final,DE,IT,0,NA,NA
1962,final,DE,DK,0,NA,NA
1962,final,DE,NO,0,NA,NA
1962,final,DE,CH,2,NA,NA
1962,final,DE,BE,0,NA,NA
1962,final,DE,ES,0,NA,NA
1962,final,DE,AT,0,NA,NA
1962,final,DE,NL,0,NA,NA
1962,final,IT,FR,2,NA,NA
1962,final,IT,MC,0,NA,NA
1962,final,IT,LU,0,NA,NA
1962,final,IT,YU,3,NA,NA
1962,final,IT,GB,0,NA,NA
1962,final,IT,DE,0,NA,NA
1962,final,IT,FI,0,NA,NA
1962,final,IT,SE,0,NA,NA
1962,final,IT,DK,1,NA,NA
1962,final,IT,NO,0,NA,NA
1962,final,IT,CH,0,NA,NA
1962,final,IT,BE,0,NA,NA
1962,final,IT,ES,0,NA,NA
1962,final,IT,AT,0,NA,NA
1962,final,IT,NL,0,NA,NA
1962,final,LU,FR,1,NA,NA
1962,final,LU,MC,3,NA,NA
1962,final,LU,YU,0,NA,NA
1962,final,LU,GB,0,NA,NA
1962,final,LU,DE,0,NA,NA
1962,final,LU,FI,0,NA,NA
1962,final,LU,SE,0,NA,NA
1962,final,LU,IT,2,NA,NA
1962,final,LU,DK,0,NA,NA
1962,final,LU,NO,0,NA,NA
1962,final,LU,CH,0,NA,NA
1962,final,LU,BE,0,NA,NA
1962,final,LU,ES,0,NA,NA
1962,final,LU,AT,0,NA,NA
1962,final,LU,NL,0,NA,NA
1962,final,MC,FR,1,NA,NA
1962,final,MC,LU,3,NA,NA
1962,final,MC,YU,0,NA,NA
1962,final,MC,GB,0,NA,NA
1962,final,MC,DE,2,NA,NA
1962,final,MC,FI,0,NA,NA
1962,final,MC,SE,0,NA,NA
1962,final,MC,IT,0,NA,NA
1962,final,MC,DK,0,NA,NA
1962,final,MC,NO,0,NA,NA
1962,final,MC,CH,0,NA,NA
1962,final,MC,BE,0,NA,NA
1962,final,MC,ES,0,NA,NA
1962,final,MC,AT,0,NA,NA
1962,final,MC,NL,0,NA,NA
1962,final,NL,FR,0,NA,NA
1962,final,NL,MC,3,NA,NA
1962,final,NL,LU,0,NA,NA
1962,final,NL,YU,0,NA,NA
1962,final,NL,GB,0,NA,NA
1962,final,NL,DE,2,NA,NA
1962,final,NL,FI,0,NA,NA
1962,final,NL,SE,1,NA,NA
1962,final,NL,IT,0,NA,NA
1962,final,NL,DK,0,NA,NA
1962,final,NL,NO,0,NA,NA
1962,final,NL,CH,0,NA,NA
1962,final,NL,BE,0,NA,NA
1962,final,NL,ES,0,NA,NA
1962,final,NL,AT,0,NA,NA
1962,final,NO,FR,3,NA,NA
1962,final,NO,MC,2,NA,NA
1962,final,NO,LU,0,NA,NA
1962,final,NO,YU,0,NA,NA
1962,final,NO,GB,0,NA,NA
1962,final,NO,DE,0,NA,NA
1962,final,NO,FI,1,NA,NA
1962,final,NO,SE,0,NA,NA
1962,final,NO,IT,0,NA,NA
1962,final,NO,DK,0,NA,NA
1962,final,NO,CH,0,NA,NA
1962,final,NO,BE,0,NA,NA
1962,final,NO,ES,0,NA,NA
1962,final,NO,AT,0,NA,NA
1962,final,NO,NL,0,NA,NA
1962,final,ES,FR,2,NA,NA
1962,final,ES,MC,0,NA,NA
1962,final,ES,LU,3,NA,NA
1962,final,ES,YU,0,NA,NA
1962,final,ES,GB,1,NA,NA
1962,final,ES,DE,0,NA,NA
1962,final,ES,FI,0,NA,NA
1962,final,ES,SE,0,NA,NA
1962,final,ES,IT,0,NA,NA
1962,final,ES,DK,0,NA,NA
1962,final,ES,NO,0,NA,NA
1962,final,ES,CH,0,NA,NA
1962,final,ES,BE,0,NA,NA
1962,final,ES,AT,0,NA,NA
1962,final,ES,NL,0,NA,NA
1962,final,SE,FR,3,NA,NA
1962,final,SE,MC,0,NA,NA
1962,final,SE,LU,0,NA,NA
1962,final,SE,YU,2,NA,NA
1962,final,SE,GB,0,NA,NA
1962,final,SE,DE,0,NA,NA
1962,final,SE,FI,0,NA,NA
1962,final,SE,IT,0,NA,NA
1962,final,SE,DK,1,NA,NA
1962,final,SE,NO,0,NA,NA
1962,final,SE,CH,0,NA,NA
1962,final,SE,BE,0,NA,NA
1962,final,SE,ES,0,NA,NA
1962,final,SE,AT,0,NA,NA
1962,final,SE,NL,0,NA,NA
1962,final,CH,FR,3,NA,NA
1962,final,CH,MC,0,NA,NA
1962,final,CH,LU,1,NA,NA
1962,final,CH,YU,0,NA,NA
1962,final,CH,GB,2,NA,NA
1962,final,CH,DE,0,NA,NA
1962,final,CH,FI,0,NA,NA
1962,final,CH,SE,0,NA,NA
1962,final,CH,IT,0,NA,NA
1962,final,CH,DK,0,NA,NA
1962,final,CH,NO,0,NA,NA
1962,final,CH,BE,0,NA,NA
1962,final,CH,ES,0,NA,NA
1962,final,CH,AT,0,NA,NA
1962,final,CH,NL,0,NA,NA
1962,final,GB,FR,1,NA,NA
1962,final,GB,MC,0,NA,NA
1962,final,GB,LU,0,NA,NA
1962,final,GB,YU,0,NA,NA
1962,final,GB,DE,2,NA,NA
1962,final,GB,FI,3,NA,NA
1962,final,GB,SE,0,NA,NA
1962,final,GB,IT,0,NA,NA
1962,final,GB,DK,0,NA,NA
1962,final,GB,NO,0,NA,NA
1962,final,GB,CH,0,NA,NA
1962,final,GB,BE,0,NA,NA
1962,final,GB,ES,0,NA,NA
1962,final,GB,AT,0,NA,NA
1962,final,GB,NL,0,NA,NA
1962,final,YU,FR,3,NA,NA
1962,final,YU,MC,0,NA,NA
1962,final,YU,LU,0,NA,NA
1962,final,YU,GB,2,NA,NA
1962,final,YU,DE,0,NA,NA
1962,final,YU,FI,0,NA,NA
1962,final,YU,SE,0,NA,NA
1962,final,YU,IT,1,NA,NA
1962,final,YU,DK,0,NA,NA
1962,final,YU,NO,0,NA,NA
1962,final,YU,CH,0,NA,NA
1962,final,YU,BE,0,NA,NA
1962,final,YU,ES,0,NA,NA
1962,final,YU,AT,0,NA,NA
1962,final,YU,NL,0,NA,NA
1963,final,AT,DK,3,NA,NA
1963,final,AT,CH,5,NA,NA
1963,final,AT,IT,0,NA,NA
1963,final,AT,GB,0,NA,NA
1963,final,AT,FR,2,NA,NA
1963,final,AT,MC,1,NA,NA
1963,final,AT,LU,0,NA,NA
1963,final,AT,DE,0,NA,NA
1963,final,AT,BE,4,NA,NA
1963,final,AT,YU,0,NA,NA
1963,final,AT,ES,0,NA,NA
1963,final,AT,NL,0,NA,NA
1963,final,AT,NO,0,NA,NA
1963,final,AT,FI,0,NA,NA
1963,final,AT,SE,0,NA,NA
1963,final,BE,DK,5,NA,NA
1963,final,BE,CH,4,NA,NA
1963,final,BE,IT,3,NA,NA
1963,final,BE,GB,0,NA,NA
1963,final,BE,FR,1,NA,NA
1963,final,BE,MC,0,NA,NA
1963,final,BE,AT,2,NA,NA
1963,final,BE,LU,0,NA,NA
1963,final,BE,DE,0,NA,NA
1963,final,BE,YU,0,NA,NA
1963,final,BE,ES,0,NA,NA
1963,final,BE,NL,0,NA,NA
1963,final,BE,NO,0,NA,NA
1963,final,BE,FI,0,NA,NA
1963,final,BE,SE,0,NA,NA
1963,final,DK,CH,4,NA,NA
1963,final,DK,IT,5,NA,NA
1963,final,DK,GB,3,NA,NA
1963,final,DK,FR,0,NA,NA
1963,final,DK,MC,0,NA,NA
1963,final,DK,AT,1,NA,NA
1963,final,DK,LU,2,NA,NA
1963,final,DK,DE,0,NA,NA
1963,final,DK,BE,0,NA,NA
1963,final,DK,YU,0,NA,NA
1963,final,DK,ES,0,NA,NA
1963,final,DK,NL,0,NA,NA
1963,final,DK,NO,0,NA,NA
1963,final,DK,FI,0,NA,NA
1963,final,DK,SE,0,NA,NA
1963,final,FI,DK,5,NA,NA
1963,final,FI,CH,0,NA,NA
1963,final,FI,IT,2,NA,NA
1963,final,FI,GB,3,NA,NA
1963,final,FI,FR,0,NA,NA
1963,final,FI,MC,0,NA,NA
1963,final,FI,AT,4,NA,NA
1963,final,FI,LU,1,NA,NA
1963,final,FI,DE,0,NA,NA
1963,final,FI,BE,0,NA,NA
1963,final,FI,YU,0,NA,NA
1963,final,FI,ES,0,NA,NA
1963,final,FI,NL,0,NA,NA
1963,final,FI,NO,0,NA,NA
1963,final,FI,SE,0,NA,NA
1963,final,FR,DK,0,NA,NA
1963,final,FR,CH,0,NA,NA
1963,final,FR,IT,0,NA,NA
1963,final,FR,GB,3,NA,NA
1963,final,FR,MC,5,NA,NA
1963,final,FR,AT,2,NA,NA
1963,final,FR,LU,4,NA,NA
1963,final,FR,DE,0,NA,NA
1963,final,FR,BE,0,NA,NA
1963,final,FR,YU,1,NA,NA
1963,final,FR,ES,0,NA,NA
1963,final,FR,NL,0,NA,NA
1963,final,FR,NO,0,NA,NA
1963,final,FR,FI,0,NA,NA
1963,final,FR,SE,0,NA,NA
1963,final,DE,DK,2,NA,NA
1963,final,DE,CH,4,NA,NA
1963,final,DE,IT,0,NA,NA
1963,final,DE,GB,0,NA,NA
1963,final,DE,FR,1,NA,NA
1963,final,DE,MC,5,NA,NA
1963,final,DE,AT,0,NA,NA
1963,final,DE,LU,3,NA,NA
1963,final,DE,BE,0,NA,NA
1963,final,DE,YU,0,NA,NA
1963,final,DE,ES,0,NA,NA
1963,final,DE,NL,0,NA,NA
1963,final,DE,NO,0,NA,NA
1963,final,DE,FI,0,NA,NA
1963,final,DE,SE,0,NA,NA
1963,final,IT,DK,2,NA,NA
1963,final,IT,CH,5,NA,NA
1963,final,IT,GB,0,NA,NA
1963,final,IT,FR,4,NA,NA
1963,final,IT,MC,3,NA,NA
1963,final,IT,AT,0,NA,NA
1963,final,IT,LU,1,NA,NA
1963,final,IT,DE,0,NA,NA
1963,final,IT,BE,0,NA,NA
1963,final,IT,YU,0,NA,NA
1963,final,IT,ES,0,NA,NA
1963,final,IT,NL,0,NA,NA
1963,final,IT,NO,0,NA,NA
1963,final,IT,FI,0,NA,NA
1963,final,IT,SE,0,NA,NA
1963,final,LU,DK,5,NA,NA
1963,final,LU,CH,3,NA,NA
1963,final,LU,IT,4,NA,NA
1963,final,LU,GB,0,NA,NA
1963,final,LU,FR,1,NA,NA
1963,final,LU,MC,2,NA,NA
1963,final,LU,AT,0,NA,NA
1963,final,LU,DE,0,NA,NA
1963,final,LU,BE,0,NA,NA
1963,final,LU,YU,0,NA,NA
1963,final,LU,ES,0,NA,NA
1963,final,LU,NL,0,NA,NA
1963,final,LU,NO,0,NA,NA
1963,final,LU,FI,0,NA,NA
1963,final,LU,SE,0,NA,NA
1963,final,MC,DK,0,NA,NA
1963,final,MC,CH,4,NA,NA
1963,final,MC,IT,5,NA,NA
1963,final,MC,GB,1,NA,NA
1963,final,MC,FR,2,NA,NA
1963,final,MC,AT,0,NA,NA
1963,final,MC,LU,0,NA,NA
1963,final,MC,DE,3,NA,NA
1963,final,MC,BE,0,NA,NA
1963,final,MC,YU,0,NA,NA
1963,final,MC,ES,0,NA,NA
1963,final,MC,NL,0,NA,NA
1963,final,MC,NO,0,NA,NA
1963,final,MC,FI,0,NA,NA
1963,final,MC,SE,0,NA,NA
1963,final,NL,DK,5,NA,NA
1963,final,NL,CH,0,NA,NA
1963,final,NL,IT,1,NA,NA
1963,final,NL,GB,3,NA,NA
1963,final,NL,FR,4,NA,NA
1963,final,NL,MC,2,NA,NA
1963,final,NL,AT,0,NA,NA
1963,final,NL,LU,0,NA,NA
1963,final,NL,DE,0,NA,NA
1963,final,NL,BE,0,NA,NA
1963,final,NL,YU,0,NA,NA
1963,final,NL,ES,0,NA,NA
1963,final,NL,NO,0,NA,NA
1963,final,NL,FI,0,NA,NA
1963,final,NL,SE,0,NA,NA
1963,final,NO,DK,4,NA,NA
1963,final,NO,CH,1,NA,NA
1963,final,NO,IT,3,NA,NA
1963,final,NO,GB,5,NA,NA
1963,final,NO,FR,0,NA,NA
1963,final,NO,MC,0,NA,NA
1963,final,NO,AT,0,NA,NA
1963,final,NO,LU,0,NA,NA
1963,final,NO,DE,2,NA,NA
1963,final,NO,BE,0,NA,NA
1963,final,NO,YU,0,NA,NA
1963,final,NO,ES,0,NA,NA
1963,final,NO,NL,0,NA,NA
1963,final,NO,FI,0,NA,NA
1963,final,NO,SE,0,NA,NA
1963,final,ES,DK,0,NA,NA
1963,final,ES,CH,4,NA,NA
1963,final,ES,IT,3,NA,NA
1963,final,ES,GB,5,NA,NA
1963,final,ES,FR,1,NA,NA
1963,final,ES,MC,0,NA,NA
1963,final,ES,AT,0,NA,NA
1963,final,ES,LU,0,NA,NA
1963,final,ES,DE,0,NA,NA
1963,final,ES,BE,0,NA,NA
1963,final,ES,YU,2,NA,NA
1963,final,ES,NL,0,NA,NA
1963,final,ES,NO,0,NA,NA
1963,final,ES,FI,0,NA,NA
1963,final,ES,SE,0,NA,NA
1963,final,SE,DK,5,NA,NA
1963,final,SE,CH,1,NA,NA
1963,final,SE,IT,0,NA,NA
1963,final,SE,GB,2,NA,NA
1963,final,SE,FR,0,NA,NA
1963,final,SE,MC,4,NA,NA
1963,final,SE,AT,3,NA,NA
1963,final,SE,LU,0,NA,NA
1963,final,SE,DE,0,NA,NA
1963,final,SE,BE,0,NA,NA
1963,final,SE,YU,0,NA,NA
1963,final,SE,ES,0,NA,NA
1963,final,SE,NL,0,NA,NA
1963,final,SE,NO,0,NA,NA
1963,final,SE,FI,0,NA,NA
1963,final,CH,DK,3,NA,NA
1963,final,CH,IT,5,NA,NA
1963,final,CH,GB,0,NA,NA
1963,final,CH,FR,4,NA,NA
1963,final,CH,MC,1,NA,NA
1963,final,CH,AT,0,NA,NA
1963,final,CH,LU,2,NA,NA
1963,final,CH,DE,0,NA,NA
1963,final,CH,BE,0,NA,NA
1963,final,CH,YU,0,NA,NA
1963,final,CH,ES,0,NA,NA
1963,final,CH,NL,0,NA,NA
1963,final,CH,NO,0,NA,NA
1963,final,CH,FI,0,NA,NA
1963,final,CH,SE,0,NA,NA
1963,final,GB,DK,3,NA,NA
1963,final,GB,CH,5,NA,NA
1963,final,GB,IT,2,NA,NA
1963,final,GB,FR,0,NA,NA
1963,final,GB,MC,1,NA,NA
1963,final,GB,AT,4,NA,NA
1963,final,GB,LU,0,NA,NA
1963,final,GB,DE,0,NA,NA
1963,final,GB,BE,0,NA,NA
1963,final,GB,YU,0,NA,NA
1963,final,GB,ES,0,NA,NA
1963,final,GB,NL,0,NA,NA
1963,final,GB,NO,0,NA,NA
1963,final,GB,FI,0,NA,NA
1963,final,GB,SE,0,NA,NA
1963,final,YU,DK,0,NA,NA
1963,final,YU,CH,0,NA,NA
1963,final,YU,IT,4,NA,NA
1963,final,YU,GB,3,NA,NA
1963,final,YU,FR,5,NA,NA
1963,final,YU,MC,1,NA,NA
1963,final,YU,AT,0,NA,NA
1963,final,YU,LU,0,NA,NA
1963,final,YU,DE,0,NA,NA
1963,final,YU,BE,0,NA,NA
1963,final,YU,ES,2,NA,NA
1963,final,YU,NL,0,NA,NA
1963,final,YU,NO,0,NA,NA
1963,final,YU,FI,0,NA,NA
1963,final,YU,SE,0,NA,NA
1964,final,AT,IT,5,NA,NA
1964,final,AT,GB,1,NA,NA
1964,final,AT,MC,0,NA,NA
1964,final,AT,LU,0,NA,NA
1964,final,AT,FR,3,NA,NA
1964,final,AT,FI,0,NA,NA
1964,final,AT,NO,0,NA,NA
1964,final,AT,DK,0,NA,NA
1964,final,AT,NL,0,NA,NA
1964,final,AT,BE,0,NA,NA
1964,final,AT,ES,0,NA,NA
1964,final,AT,DE,0,NA,NA
1964,final,AT,PT,0,NA,NA
1964,final,AT,YU,0,NA,NA
1964,final,AT,CH,0,NA,NA
1964,final,BE,IT,5,NA,NA
1964,final,BE,GB,0,NA,NA
1964,final,BE,MC,3,NA,NA
1964,final,BE,LU,0,NA,NA
1964,final,BE,FR,0,NA,NA
1964,final,BE,AT,1,NA,NA
1964,final,BE,FI,0,NA,NA
1964,final,BE,NO,0,NA,NA
1964,final,BE,DK,0,NA,NA
1964,final,BE,NL,0,NA,NA
1964,final,BE,ES,0,NA,NA
1964,final,BE,DE,0,NA,NA
1964,final,BE,PT,0,NA,NA
1964,final,BE,YU,0,NA,NA
1964,final,BE,CH,0,NA,NA
1964,final,DK,IT,0,NA,NA
1964,final,DK,GB,0,NA,NA
1964,final,DK,MC,0,NA,NA
1964,final,DK,LU,0,NA,NA
1964,final,DK,FR,0,NA,NA
1964,final,DK,AT,0,NA,NA
1964,final,DK,FI,3,NA,NA
1964,final,DK,NO,5,NA,NA
1964,final,DK,NL,1,NA,NA
1964,final,DK,BE,0,NA,NA
1964,final,DK,ES,0,NA,NA
1964,final,DK,DE,0,NA,NA
1964,final,DK,PT,0,NA,NA
1964,final,DK,YU,0,NA,NA
1964,final,DK,CH,0,NA,NA
1964,final,FI,IT,5,NA,NA
1964,final,FI,GB,3,NA,NA
1964,final,FI,MC,0,NA,NA
1964,final,FI,LU,0,NA,NA
1964,final,FI,FR,0,NA,NA
1964,final,FI,AT,0,NA,NA
1964,final,FI,NO,1,NA,NA
1964,final,FI,DK,0,NA,NA
1964,final,FI,NL,0,NA,NA
1964,final,FI,BE,0,NA,NA
1964,final,FI,ES,0,NA,NA
1964,final,FI,DE,0,NA,NA
1964,final,FI,PT,0,NA,NA
1964,final,FI,YU,0,NA,NA
1964,final,FI,CH,0,NA,NA
1964,final,FR,IT,0,NA,NA
1964,final,FR,GB,1,NA,NA
1964,final,FR,MC,5,NA,NA
1964,final,FR,LU,3,NA,NA
1964,final,FR,AT,0,NA,NA
1964,final,FR,FI,0,NA,NA
1964,final,FR,NO,0,NA,NA
1964,final,FR,DK,0,NA,NA
1964,final,FR,NL,0,NA,NA
1964,final,FR,BE,0,NA,NA
1964,final,FR,ES,0,NA,NA
1964,final,FR,DE,0,NA,NA
1964,final,FR,PT,0,NA,NA
1964,final,FR,YU,0,NA,NA
1964,final,FR,CH,0,NA,NA
1964,final,DE,IT,3,NA,NA
1964,final,DE,GB,1,NA,NA
1964,final,DE,MC,0,NA,NA
1964,final,DE,LU,5,NA,NA
1964,final,DE,FR,0,NA,NA
1964,final,DE,AT,0,NA,NA
1964,final,DE,FI,0,NA,NA
1964,final,DE,NO,0,NA,NA
1964,final,DE,DK,0,NA,NA
1964,final,DE,NL,0,NA,NA
1964,final,DE,BE,0,NA,NA
1964,final,DE,ES,0,NA,NA
1964,final,DE,PT,0,NA,NA
1964,final,DE,YU,0,NA,NA
1964,final,DE,CH,0,NA,NA
1964,final,IT,GB,0,NA,NA
1964,final,IT,MC,0,NA,NA
1964,final,IT,LU,3,NA,NA
1964,final,IT,FR,0,NA,NA
1964,final,IT,AT,5,NA,NA
1964,final,IT,FI,0,NA,NA
1964,final,IT,NO,0,NA,NA
1964,final,IT,DK,0,NA,NA
1964,final,IT,NL,0,NA,NA
1964,final,IT,BE,0,NA,NA
1964,final,IT,ES,1,NA,NA
1964,final,IT,DE,0,NA,NA
1964,final,IT,PT,0,NA,NA
1964,final,IT,YU,0,NA,NA
1964,final,IT,CH,0,NA,NA
1964,final,LU,IT,5,NA,NA
1964,final,LU,GB,0,NA,NA
1964,final,LU,MC,3,NA,NA
1964,final,LU,FR,1,NA,NA
1964,final,LU,AT,0,NA,NA
1964,final,LU,FI,0,NA,NA
1964,final,LU,NO,0,NA,NA
1964,final,LU,DK,0,NA,NA
1964,final,LU,NL,0,NA,NA
1964,final,LU,BE,0,NA,NA
1964,final,LU,ES,0,NA,NA
1964,final,LU,DE,0,NA,NA
1964,final,LU,PT,0,NA,NA
1964,final,LU,YU,0,NA,NA
1964,final,LU,CH,0,NA,NA
1964,final,MC,IT,3,NA,NA
1964,final,MC,GB,0,NA,NA
1964,final,MC,LU,0,NA,NA
1964,final,MC,FR,5,NA,NA
1964,final,MC,AT,0,NA,NA
1964,final,MC,FI,0,NA,NA
1964,final,MC,NO,0,NA,NA
1964,final,MC,DK,0,NA,NA
1964,final,MC,NL,0,NA,NA
1964,final,MC,BE,1,NA,NA
1964,final,MC,ES,0,NA,NA
1964,final,MC,DE,0,NA,NA
1964,final,MC,PT,0,NA,NA
1964,final,MC,YU,0,NA,NA
1964,final,MC,CH,0,NA,NA
1964,final,NL,IT,5,NA,NA
1964,final,NL,GB,1,NA,NA
1964,final,NL,MC,0,NA,NA
1964,final,NL,LU,3,NA,NA
1964,final,NL,FR,0,NA,NA
1964,final,NL,AT,0,NA,NA
1964,final,NL,FI,0,NA,NA
1964,final,NL,NO,0,NA,NA
1964,final,NL,DK,0,NA,NA
1964,final,NL,BE,0,NA,NA
1964,final,NL,ES,0,NA,NA
1964,final,NL,DE,0,NA,NA
1964,final,NL,PT,0,NA,NA
1964,final,NL,YU,0,NA,NA
1964,final,NL,CH,0,NA,NA
1964,final,NO,IT,0,NA,NA
1964,final,NO,GB,5,NA,NA
1964,final,NO,MC,0,NA,NA
1964,final,NO,LU,0,NA,NA
1964,final,NO,FR,0,NA,NA
1964,final,NO,AT,0,NA,NA
1964,final,NO,FI,3,NA,NA
1964,final,NO,DK,1,NA,NA
1964,final,NO,NL,0,NA,NA
1964,final,NO,BE,0,NA,NA
1964,final,NO,ES,0,NA,NA
1964,final,NO,DE,0,NA,NA
1964,final,NO,PT,0,NA,NA
1964,final,NO,YU,0,NA,NA
1964,final,NO,CH,0,NA,NA
1964,final,PT,IT,5,NA,NA
1964,final,PT,GB,0,NA,NA
1964,final,PT,MC,0,NA,NA
1964,final,PT,LU,0,NA,NA
1964,final,PT,FR,3,NA,NA
1964,final,PT,AT,0,NA,NA
1964,final,PT,FI,0,NA,NA
1964,final,PT,NO,0,NA,NA
1964,final,PT,DK,0,NA,NA
1964,final,PT,NL,0,NA,NA
1964,final,PT,BE,1,NA,NA
1964,final,PT,ES,0,NA,NA
1964,final,PT,DE,0,NA,NA
1964,final,PT,YU,0,NA,NA
1964,final,PT,CH,0,NA,NA
1964,final,ES,IT,0,NA,NA
1964,final,ES,GB,0,NA,NA
1964,final,ES,MC,0,NA,NA
1964,final,ES,LU,0,NA,NA
1964,final,ES,FR,1,NA,NA
1964,final,ES,AT,5,NA,NA
1964,final,ES,FI,0,NA,NA
1964,final,ES,NO,0,NA,NA
1964,final,ES,DK,3,NA,NA
1964,final,ES,NL,0,NA,NA
1964,final,ES,BE,0,NA,NA
1964,final,ES,DE,0,NA,NA
1964,final,ES,PT,0,NA,NA
1964,final,ES,YU,0,NA,NA
1964,final,ES,CH,0,NA,NA
1964,final,CH,IT,3,NA,NA
1964,final,CH,GB,5,NA,NA
1964,final,CH,MC,1,NA,NA
1964,final,CH,LU,0,NA,NA
1964,final,CH,FR,0,NA,NA
1964,final,CH,AT,0,NA,NA
1964,final,CH,FI,0,NA,NA
1964,final,CH,NO,0,NA,NA
1964,final,CH,DK,0,NA,NA
1964,final,CH,NL,0,NA,NA
1964,final,CH,BE,0,NA,NA
1964,final,CH,ES,0,NA,NA
1964,final,CH,DE,0,NA,NA
1964,final,CH,PT,0,NA,NA
1964,final,CH,YU,0,NA,NA
1964,final,GB,IT,5,NA,NA
1964,final,GB,MC,0,NA,NA
1964,final,GB,LU,0,NA,NA
1964,final,GB,FR,0,NA,NA
1964,final,GB,AT,0,NA,NA
1964,final,GB,FI,3,NA,NA
1964,final,GB,NO,0,NA,NA
1964,final,GB,DK,0,NA,NA
1964,final,GB,NL,1,NA,NA
1964,final,GB,BE,0,NA,NA
1964,final,GB,ES,0,NA,NA
1964,final,GB,DE,0,NA,NA
1964,final,GB,PT,0,NA,NA
1964,final,GB,YU,0,NA,NA
1964,final,GB,CH,0,NA,NA
1964,final,YU,IT,5,NA,NA
1964,final,YU,GB,0,NA,NA
1964,final,YU,MC,3,NA,NA
1964,final,YU,LU,0,NA,NA
1964,final,YU,FR,1,NA,NA
1964,final,YU,AT,0,NA,NA
1964,final,YU,FI,0,NA,NA
1964,final,YU,NO,0,NA,NA
1964,final,YU,DK,0,NA,NA
1964,final,YU,NL,0,NA,NA
1964,final,YU,BE,0,NA,NA
1964,final,YU,ES,0,NA,NA
1964,final,YU,DE,0,NA,NA
1964,final,YU,PT,0,NA,NA
1964,final,YU,CH,0,NA,NA
1965,final,AT,LU,5,NA,NA
1965,final,AT,GB,0,NA,NA
1965,final,AT,FR,0,NA,NA
1965,final,AT,IT,0,NA,NA
1965,final,AT,IE,0,NA,NA
1965,final,AT,DK,0,NA,NA
1965,final,AT,CH,3,NA,NA
1965,final,AT,MC,0,NA,NA
1965,final,AT,SE,0,NA,NA
1965,final,AT,NL,0,NA,NA
1965,final,AT,YU,0,NA,NA
1965,final,AT,NO,1,NA,NA
1965,final,AT,PT,0,NA,NA
1965,final,AT,ES,0,NA,NA
1965,final,AT,DE,0,NA,NA
1965,final,AT,BE,0,NA,NA
1965,final,AT,FI,0,NA,NA
1965,final,BE,LU,0,NA,NA
1965,final,BE,GB,6,NA,NA
1965,final,BE,FR,0,NA,NA
1965,final,BE,AT,0,NA,NA
1965,final,BE,IT,3,NA,NA
1965,final,BE,IE,0,NA,NA
1965,final,BE,DK,0,NA,NA
1965,final,BE,CH,0,NA,NA
1965,final,BE,MC,0,NA,NA
1965,final,BE,SE,0,NA,NA
1965,final,BE,NL,0,NA,NA
1965,final,BE,YU,0,NA,NA
1965,final,BE,NO,0,NA,NA
1965,final,BE,PT,0,NA,NA
1965,final,BE,ES,0,NA,NA
1965,final,BE,DE,0,NA,NA
1965,final,BE,FI,0,NA,NA
1965,final,DK,LU,1,NA,NA
1965,final,DK,GB,5,NA,NA
1965,final,DK,FR,0,NA,NA
1965,final,DK,AT,0,NA,NA
1965,final,DK,IT,0,NA,NA
1965,final,DK,IE,0,NA,NA
1965,final,DK,CH,0,NA,NA
1965,final,DK,MC,0,NA,NA
1965,final,DK,SE,3,NA,NA
1965,final,DK,NL,0,NA,NA
1965,final,DK,YU,0,NA,NA
1965,final,DK,NO,0,NA,NA
1965,final,DK,PT,0,NA,NA
1965,final,DK,ES,0,NA,NA
1965,final,DK,DE,0,NA,NA
1965,final,DK,BE,0,NA,NA
1965,final,DK,FI,0,NA,NA
1965,final,FI,LU,5,NA,NA
1965,final,FI,GB,0,NA,NA
1965,final,FI,FR,1,NA,NA
1965,final,FI,AT,0,NA,NA
1965,final,FI,IT,0,NA,NA
1965,final,FI,IE,0,NA,NA
1965,final,FI,DK,0,NA,NA
1965,final,FI,CH,0,NA,NA
1965,final,FI,MC,0,NA,NA
1965,final,FI,SE,3,NA,NA
1965,final,FI,NL,0,NA,NA
1965,final,FI,YU,0,NA,NA
1965,final,FI,NO,0,NA,NA
